flight_number,is_summer_vacation,is_holyday,f_month,week_day,company,arrival_country,depurture_country,flight_type,weather_dep,weather_arr,punctuality,f_status,scheduled_arr_time,scheduled_dep_time,updated_arr_time,updated_dep_time,webcite,time_info_taken801,false,false,8,6,,,Greece,,,,,landed,2.9.2022 13:20:00,2.9.2022 11:40:00,,2.9.2022 12:05:00,https://airlabs.co/,02-09-2022  16:47:547698,false,false,8,6,Aeromexico,Israel,United Kingdom,,,,,scheduled,3.9.2022 4:45:00,2.9.2022 23:50:00,,,https://airlabs.co/,02-09-2022  16:51:46
9471,false,false,8,6,,,,,,,,cancelled,2.9.2022 15:45:00,2.9.2022 12:05:00,,,https://airlabs.co/,02-09-2022  16:51:46
680,false,false,8,6,,,Germany,,,,,cancelled,2.9.2022 15:45:00,2.9.2022 12:05:00,,,https://airlabs.co/,02-09-2022  16:51:46
7933,false,false,8,6,,,,,,,slightly late,landed,2.9.2022 13:15:00,2.9.2022 8:35:00,2.9.2022 13:36:00,2.9.2022 8:57:00,https://airlabs.co/,02-09-2022  16:51:46
8384,false,false,8,6,,,,,,,,active,2.9.2022 16:05:00,2.9.2022 11:55:00,,2.9.2022 12:20:00,https://airlabs.co/,02-09-2022  16:51:46
2372,false,false,8,6,,,,,,,ok,landed,2.9.2022 16:00:00,2.9.2022 11:55:00,2.9.2022 16:14:00,2.9.2022 12:05:00,https://airlabs.co/,02-09-2022  16:51:46
2393,false,false,8,6,,,,,,,,landed,2.9.2022 15:55:00,2.9.2022 11:45:00,,,https://airlabs.co/,02-09-2022  16:51:46
358,false,false,8,6,,,Germany,,,,,active,2.9.2022 16:05:00,2.9.2022 11:55:00,,2.9.2022 12:20:00,https://airlabs.co/,02-09-2022  16:51:46
8457,false,false,8,6,,,,,,,ok,landed,2.9.2022 14:40:00,2.9.2022 10:20:00,2.9.2022 14:41:00,2.9.2022 10:31:00,https://airlabs.co/,02-09-2022  16:51:46
5036,false,false,8,6,,,,,,,,scheduled,2.9.2022 15:45:00,2.9.2022 14:15:00,,,https://airlabs.co/,02-09-2022  16:51:46
5226,false,false,8,6,,,,,,,,scheduled,2.9.2022 16:40:00,2.9.2022 15:00:00,,,https://airlabs.co/,02-09-2022  16:51:46
252,false,false,8,6,,,,,,,slightly late,active,2.9.2022 16:15:00,2.9.2022 12:25:00,2.9.2022 16:35:00,2.9.2022 12:51:00,https://airlabs.co/,02-09-2022  16:51:46
861,false,false,8,6,,,,,,,slightly late,active,2.9.2022 16:10:00,2.9.2022 13:20:00,2.9.2022 16:56:00,2.9.2022 13:25:00,https://airlabs.co/,02-09-2022  16:51:46
386,false,false,8,6,,,Italy,,,,,landed,2.9.2022 16:40:00,2.9.2022 13:15:00,,2.9.2022 13:16:00,https://airlabs.co/,02-09-2022  16:51:46
90,false,false,8,6,,,United States,,,,ok,landed,2.9.2022 16:20:00,2.9.2022 5:55:00,2.9.2022 16:26:00,2.9.2022 5:53:00,https://airlabs.co/,02-09-2022  16:51:46
8390,false,false,8,6,,,,,,,,landed,2.9.2022 15:55:00,2.9.2022 11:45:00,,,https://airlabs.co/,02-09-2022  16:51:46
394,false,false,8,6,,,Spain,,,,,landed,2.9.2022 15:55:00,2.9.2022 11:45:00,,,https://airlabs.co/,02-09-2022  16:51:46
5831,false,false,8,6,,,,,,,,landed,2.9.2022 13:15:00,2.9.2022 9:00:00,2.9.2022 13:09:00,2.9.2022 8:59:00,https://airlabs.co/,02-09-2022  16:51:46
574,false,false,8,6,,,,,,,,landed,2.9.2022 13:20:00,2.9.2022 10:45:00,2.9.2022 13:11:00,2.9.2022 10:42:00,https://airlabs.co/,02-09-2022  16:51:46
