flight_number,is_summer_vacation,is_holyday,f_month,week_day,company,arrival_country,depurture_country,flight_type,weather_dep,weather_arr,punctuality,f_status,scheduled_arr_time,scheduled_dep_time,updated_arr_time,updated_dep_time,webcite,time_info_taken461,false,false,8,7,,Israel,Netherlands,,,,,scheduled,4.9.2022 2:35:00,3.9.2022 22:05:00,,,https://airlabs.co/,03-09-2022  22:05:29
1461,false,false,8,7,,,,,,,,scheduled,4.9.2022 2:35:00,3.9.2022 22:05:00,,,https://airlabs.co/,03-09-2022  22:05:29
779,false,false,8,7,,,,,,,,scheduled,4.9.2022 0:15:00,3.9.2022 22:10:00,,,https://airlabs.co/,03-09-2022  22:05:29
788,false,false,8,7,,,,,,,,landed,3.9.2022 20:20:00,3.9.2022 18:20:00,,,https://airlabs.co/,03-09-2022  22:05:29
7027,false,false,8,7,,,United Kingdom,,,,,active,3.9.2022 23:55:00,3.9.2022 18:55:00,3.9.2022 23:49:00,3.9.2022 19:05:00,https://airlabs.co/,03-09-2022  22:05:29
5803,false,false,8,7,,,,,,,,landed,3.9.2022 19:40:00,3.9.2022 15:05:00,,,https://airlabs.co/,03-09-2022  22:05:29
2059,false,false,8,7,,,,,,,,scheduled,4.9.2022 2:30:00,3.9.2022 22:10:00,,,https://airlabs.co/,03-09-2022  22:05:29
276,false,false,8,7,,,,,,,,landed,3.9.2022 21:20:00,3.9.2022 16:45:00,,3.9.2022 17:11:00,https://airlabs.co/,03-09-2022  22:05:29
1772,false,false,8,1,,,,,,,,scheduled,4.9.2022 3:50:00,4.9.2022 0:30:00,,,https://airlabs.co/,03-09-2022  22:05:29
5937,false,false,8,1,,,,,,,,scheduled,4.9.2022 4:50:00,4.9.2022 0:10:00,,,https://airlabs.co/,03-09-2022  22:05:29
2327,false,false,8,7,,,Hungary,,,,ok,landed,3.9.2022 20:25:00,3.9.2022 17:10:00,3.9.2022 20:31:00,3.9.2022 17:29:00,https://airlabs.co/,03-09-2022  22:05:29
931,false,false,8,7,,,United Arab Emirates,,,,,landed,3.9.2022 18:00:00,3.9.2022 14:50:00,,3.9.2022 14:51:00,https://airlabs.co/,03-09-2022  22:05:29
1842,false,false,8,1,,,Germany,,,,,scheduled,4.9.2022 11:10:00,4.9.2022 7:00:00,,,https://airlabs.co/,03-09-2022  22:05:29
5459,false,false,8,1,,,,,,,,scheduled,4.9.2022 15:25:00,4.9.2022 11:20:00,,,https://airlabs.co/,03-09-2022  22:05:29
